sentiment_numeric,confidence,title_length,title_word_count,title_has_number,title_has_question,title_has_exclaim,has_comments_text,hour,day_of_week,is_weekend,is_peak_hour,topic_confidence,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,has_org_mention,org_mention_count,has_person_mention,flair_ADBLOCK WARNING,flair_Artificial Intelligence,flair_Biotechnology,flair_Business,flair_Comcast,flair_Crypto,flair_Energy,flair_Hardware,flair_Machine Learning,flair_Misleading,flair_Nanotech/Materials,flair_Net Neutrality,flair_Networking/Telecom,flair_Other,flair_Politics,flair_Privacy,flair_Robotics/Automation,flair_Security,flair_Social Media,flair_Society,flair_Software,flair_Space,flair_Transportation,viral
0,0.7981,67,9,0,0,0,0,20,3,0,1,0.6543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,0.8037,62,11,0,0,0,0,17,5,1,1,0.4466,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.5064,173,27,0,0,0,0,23,1,0,0,0.8016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.5659,89,16,1,0,0,0,23,3,0,0,0.3576,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5064,37,6,1,0,0,0,3,4,0,0,0.3674,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.6832,84,11,0,0,0,0,20,0,0,1,0.71,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.747,69,10,0,0,0,0,16,2,0,1,0.4572,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.6908,67,10,0,0,0,0,0,3,0,0,0.4974,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.5695,94,15,0,0,0,0,23,1,0,0,0.5149,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.638,53,9,1,0,0,0,11,6,1,1,0.6568,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-1,0.8066,74,13,1,1,0,0,6,2,0,0,0.322,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,0.5746,94,18,0,0,0,0,1,5,1,0,0.5311,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8023,179,30,0,0,0,0,18,1,0,1,0.3271,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5843,92,17,1,0,0,0,7,3,0,0,0.417,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8693,110,17,1,0,0,0,2,4,0,0,0.5747,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.6911,295,45,1,0,0,0,8,1,0,1,0.7773,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-1,0.7386,119,20,0,0,0,0,9,5,1,1,0.3707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,4,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8818,128,19,0,0,0,0,7,2,0,0,0.5653,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0.8412,87,12,0,0,0,0,18,5,1,1,0.5333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7356,79,14,0,0,0,0,16,5,1,1,0.6884,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8862,52,11,1,0,0,0,21,6,1,1,0.658,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.6865,55,10,1,0,0,0,11,4,0,1,0.7276,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.7747,64,10,1,0,0,0,15,3,0,1,0.6584,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.8651,66,12,1,0,0,0,22,2,0,1,0.3712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.9114,149,26,0,0,0,0,6,3,0,0,0.5106,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5049,118,19,1,0,0,0,18,0,0,1,0.7085,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7396,121,20,0,0,0,0,0,1,0,0,0.7725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.747,109,18,0,0,0,0,17,4,0,1,0.3498,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.8384,48,7,0,0,0,0,18,0,0,1,0.5333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.7586,83,14,1,0,0,0,15,3,0,1,0.726,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.5219,78,13,0,0,0,0,23,3,0,0,0.6532,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.5756,53,7,0,0,0,0,0,4,0,0,0.4143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-1,0.5996,67,12,0,0,1,0,6,4,0,0,0.3846,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.9327,119,15,1,0,0,0,7,1,0,0,0.7286,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.722,123,18,0,0,0,0,16,4,0,1,0.4575,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7853,57,10,0,0,0,0,22,3,0,1,0.6116,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.7306,85,15,0,0,0,0,17,2,0,1,0.6885,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.5846,57,9,0,0,0,0,3,1,0,0,0.5333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-1,0.7124,132,24,0,0,0,0,17,3,0,1,0.7271,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.66,60,10,0,0,0,0,17,3,0,1,0.4165,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5774,195,36,0,0,0,0,1,5,1,0,0.3564,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.8596,73,12,0,0,0,0,16,1,0,1,0.658,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-1,0.873,247,35,0,0,0,0,20,3,0,1,0.7748,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5704,79,13,0,0,0,0,9,4,0,1,0.7529,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.8215,68,12,1,0,0,0,19,2,0,1,0.7433,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8176,91,13,0,0,0,0,16,6,1,1,0.5286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
-1,0.8427,202,31,0,0,0,0,5,4,0,0,0.5075,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-1,0.8238,65,10,0,0,0,0,18,6,1,1,0.7107,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.5911,80,16,1,0,0,0,4,5,1,0,0.7266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.9107,182,34,0,0,0,0,20,1,0,1,0.5581,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7386,132,21,0,0,0,0,23,0,0,0,0.7045,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5846,69,12,0,0,0,0,2,3,0,0,0.6582,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.5306,160,26,0,0,0,0,17,3,0,1,0.539,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.7993,100,16,0,0,0,0,0,6,1,0,0.7265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-1,0.7103,32,7,0,0,0,0,8,1,0,1,0.5333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.8228,37,7,0,0,0,0,2,1,0,0,0.7288,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-1,0.7125,93,15,0,0,0,0,19,1,0,1,0.5571,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.7793,115,18,1,0,0,0,13,4,0,1,0.3186,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.5124,114,17,0,0,0,0,15,1,0,1,0.3823,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.8135,112,18,0,0,0,0,21,2,0,1,0.4756,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.6105,208,34,1,0,0,0,9,4,0,1,0.7503,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.6188,179,28,1,0,0,0,20,2,0,1,0.4645,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.6744,199,36,0,0,0,0,2,1,0,0,0.4049,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.8438,58,11,1,0,0,0,2,2,0,0,0.5432,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7459,66,11,0,0,0,0,2,3,0,0,0.4133,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5494,51,9,0,0,0,0,8,2,0,1,0.6883,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.6711,185,37,0,0,0,0,18,4,0,1,0.5812,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.751,41,6,1,0,0,0,23,4,0,0,0.5333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7634,79,9,1,0,0,0,1,6,1,0,0.4682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.5372,215,38,0,0,0,0,20,3,0,1,0.6399,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0.4819,75,12,0,0,0,0,9,1,0,1,0.688,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8129,68,9,0,0,0,0,2,3,0,0,0.7431,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.5709,60,9,0,0,0,0,23,2,0,0,0.6867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.6584,77,12,0,0,0,0,19,1,0,1,0.743,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8878,78,14,0,0,0,0,14,4,0,1,0.629,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.8967,145,23,0,0,0,0,19,0,0,1,0.5604,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.6247,110,17,0,0,0,0,4,4,0,0,0.7263,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.7868,69,11,1,0,0,0,0,4,0,0,0.7103,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5931,96,14,1,0,0,0,23,5,1,0,0.4091,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0.6448,155,20,0,0,0,0,16,4,0,1,0.7101,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.8699,64,11,0,0,0,0,23,6,1,0,0.6043,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-1,0.8406,197,34,0,0,0,0,17,0,0,1,0.4703,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0.5176,248,45,1,0,1,0,16,4,0,1,0.4425,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,0.9064,107,17,1,0,0,0,19,3,0,1,0.5642,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.7303,61,9,0,0,0,0,16,3,0,1,0.0667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.4921,61,13,0,0,0,0,21,6,1,1,0.4094,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.5698,64,12,0,0,0,0,21,6,1,1,0.4122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0.8312,53,7,0,0,0,0,2,2,0,0,0.6581,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
-1,0.6107,50,9,0,0,0,0,10,4,0,1,0.3868,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0.5736,130,21,0,1,0,0,2,2,0,0,0.391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.6209,78,13,1,0,0,0,3,5,1,0,0.4602,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5062,139,21,0,0,0,0,20,2,0,1,0.4037,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0.9341,300,48,0,0,0,0,5,1,0,0,0.3527,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.6385,89,13,0,0,0,0,23,5,1,0,0.729,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
-1,0.6848,76,10,0,0,0,0,2,5,1,0,0.3956,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,0.5847,71,12,0,0,0,0,17,6,1,1,0.4348,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-1,0.813,171,23,0,0,0,0,20,4,0,1,0.7581,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.8256,159,24,0,0,0,0,2,5,1,0,0.5309,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.7232,103,14,0,0,0,0,22,0,0,1,0.7309,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.6313,193,32,1,0,0,0,3,1,0,0,0.4388,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.7195,66,9,0,0,0,0,18,1,0,1,0.324,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-1,0.7458,81,14,0,0,0,0,18,1,0,1,0.6839,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.8762,55,10,1,0,0,0,4,4,0,0,0.7274,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-1,0.5841,89,15,0,0,0,0,0,2,0,0,0.3495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,0.6156,64,10,0,0,0,0,20,3,0,1,0.2606,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.7277,98,15,1,0,0,0,9,2,0,1,0.4813,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,0.5768,77,11,1,0,0,0,15,2,0,1,0.6577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5488,132,21,1,0,0,0,18,2,0,1,0.7268,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.8906,116,19,0,0,0,0,6,1,0,0,0.7415,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5492,74,11,0,0,0,0,16,3,0,1,0.3949,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-1,0.5026,181,28,1,0,0,0,9,3,0,1,0.393,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.7716,110,15,0,0,0,0,20,2,0,1,0.6577,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1,0.6706,65,14,1,0,0,0,1,4,0,0,0.7431,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1,0.6605,147,28,0,0,0,0,21,1,0,1,0.4501,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,0.7342,135,22,1,0,0,0,17,2,0,1,0.7831,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0.5383,177,25,0,0,0,0,16,5,1,1,0.7538,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
